49.0,43.0,6.0,6.0,0.0,0.25281936,6.0,2.0,9904.0,371.0
99.0,49.0,21.0,21.0,0.0,0.65361071,50.0,4.0,9743.0,389.0
103.0,53.0,8.0,8.0,2.0,1.23779935,50.0,4.0,26425.0,281.0
691.0,432.0,47.0,47.0,6.0,1.38791748,259.0,12.0,62891.0,949.0
50.0,25.0,4.0,4.0,0.0,0.88646573,25.0,0.0,525.0,0.0
1023.0,852.0,97.0,97.0,0.0,1.64035102,171.0,28.0,594347.0,28687.0
300.0,300.0,21.0,21.0,0.0,0.43888584,0.0,11.0,10483.0,432.0
321.0,282.0,24.0,24.0,0.0,0.49932966,39.0,12.0,6669.0,60.0
641.0,464.0,104.0,104.0,20.0,1.7073078590000001,177.0,17.0,257260.0,17439.0
2055.0,609.0,44.0,44.0,36.0,2.50098235,1446.0,5.0,71989.0,1177.0
74.0,25.0,4.0,4.0,0.0,0.1800548,49.0,2.0,7442.0,223.0
2078.0,1634.0,105.0,105.0,16.0,2.326289149,444.0,16.0,290005.0,9414.0
2241.0,1993.0,167.0,167.0,87.0,5.52459815,248.0,60.0,327443.0,20660.0
42.0,42.0,7.0,7.0,0.0,0.2085415,0.0,0.0,1160.0,0.0
782.0,636.0,92.0,92.0,0.0,2.77124413,146.0,23.0,248829.0,4499.0
265.0,255.0,38.0,38.0,6.0,1.11123604,10.0,7.0,141371.0,5296.0
1528.0,1325.0,114.0,114.0,0.0,5.19512849,203.0,47.0,957233.0,80151.0
25.0,25.0,4.0,4.0,0.0,0.49073973,0.0,2.0,76608.0,3157.0
25.0,25.0,3.0,3.0,0.0,0.43605479999999996,0.0,2.0,5443.0,395.0
138.0,138.0,10.0,10.0,0.0,0.47661861,0.0,4.0,1491.0,86.0
150.0,122.0,23.0,23.0,0.0,0.90836671,28.0,6.0,7861.0,116.0
28.0,28.0,5.0,5.0,0.0,0.23796478,0.0,0.0,2474.0,146.0
18.0,10.0,2.0,2.0,0.0,0.14520548,8.0,0.0,780.0,87.0
392.0,193.0,21.0,21.0,14.0,0.87242457,199.0,4.0,10326.0,255.0
20.0,18.0,3.0,3.0,0.0,0.27488583,2.0,0.0,515.0,0.0
260.0,260.0,28.0,28.0,0.0,1.0262341,0.0,10.0,130624.0,9537.0
25.0,25.0,4.0,4.0,0.0,0.32230136,0.0,2.0,2562.0,0.0
131.0,131.0,24.0,24.0,0.0,0.38557798,0.0,5.0,31829.0,420.0
140.0,81.0,14.0,14.0,0.0,0.42531544,59.0,6.0,38716.0,3454.0
157.0,140.0,16.0,16.0,9.0,0.40608612,17.0,5.0,153165.0,4196.0
67.0,67.0,12.0,12.0,0.0,0.30770802,0.0,2.0,12737.0,389.0
25.0,25.0,4.0,4.0,0.0,0.32273972,0.0,2.0,1368.0,0.0
125.0,44.0,12.0,12.0,0.0,0.34324008,81.0,2.0,13721.0,561.0
109.0,74.0,7.0,7.0,0.0,0.33068381,35.0,2.0,32107.0,1242.0
191.0,150.0,15.0,15.0,0.0,0.81498986,41.0,4.0,43278.0,2662.0
25.0,30.0,5.0,5.0,0.0,0.83132422,-5.0,0.0,258.0,0.0
75.0,63.0,6.0,6.0,0.0,0.1100674,12.0,2.0,4366.0,0.0
590.0,576.0,96.0,96.0,16.0,2.139131077,14.0,35.0,10979.0,558.0
25.0,25.0,4.0,4.0,0.0,0.30005479,0.0,2.0,3392.0,0.0
60.0,44.0,4.0,4.0,0.0,0.30386052,16.0,2.0,16692.0,401.0
73.0,73.0,26.0,26.0,0.0,0.36829105,0.0,4.0,39960.0,2973.0
11.0,11.0,2.0,2.0,0.0,0.32826900000000003,0.0,0.0,445.0,0.0
25.0,15.0,3.0,3.0,0.0,0.50045663,10.0,2.0,8995.0,403.0
1146.0,988.0,74.0,74.0,14.0,4.12262204,158.0,29.0,301298.0,15424.0
65.0,38.0,7.0,7.0,0.0,0.26575342,27.0,2.0,8874.0,274.0
25.0,25.0,4.0,4.0,0.0,0.34487671,0.0,2.0,804.0,52.0
24.0,24.0,4.0,4.0,0.0,0.23299086,0.0,2.0,2434.0,138.0
49.0,41.0,7.0,7.0,0.0,0.4913175,8.0,0.0,1872.0,0.0
1733.0,1629.0,260.0,260.0,84.0,4.48558259,104.0,45.0,102197.0,915.0
24.0,24.0,4.0,4.0,0.0,0.31404111,0.0,1.0,989.0,0.0
164.0,120.0,10.0,10.0,0.0,0.37936509,44.0,3.0,134474.0,6241.0
401.0,401.0,12.0,12.0,0.0,1.14493137,0.0,8.0,63816.0,512.0
470.0,257.0,21.0,21.0,0.0,1.0893985240000001,213.0,8.0,54331.0,1758.0
261.0,150.0,190.0,190.0,0.0,0.44851142,111.0,10.0,27641.0,791.0
25.0,25.0,4.0,4.0,0.0,0.09271232800000001,0.0,1.0,664.0,0.0
101.0,86.0,10.0,10.0,0.0,0.44813636,15.0,3.0,38234.0,480.0
70.0,30.0,4.0,4.0,0.0,0.096438356,40.0,2.0,30029.0,946.0
228.0,160.0,24.0,24.0,0.0,2.07883492,68.0,9.0,1541.0,71.0
14.0,14.0,2.0,2.0,0.0,0.19432485,0.0,0.0,454.0,0.0
55.0,25.0,4.0,4.0,0.0,0.18389042,30.0,2.0,1219.0,79.0
792.0,757.0,75.0,75.0,55.0,3.14033515,35.0,23.0,7167.0,74.0
49.0,22.0,4.0,4.0,0.0,0.024283934,27.0,0.0,11677.0,708.0
1129.0,1114.0,75.0,75.0,55.0,6.5694652,15.0,32.0,123824.0,4621.0
25.0,25.0,4.0,4.0,0.0,0.3659178,0.0,2.0,2826.0,0.0
18.0,16.0,3.0,3.0,0.0,0.14434932,2.0,0.0,1024.0,0.0
35.0,25.0,4.0,4.0,0.0,0.13863014,10.0,0.0,9201.0,293.0
471.0,326.0,24.0,24.0,18.0,2.13892084,145.0,8.0,15106.0,501.0
174.0,174.0,15.0,15.0,0.0,0.35537711,0.0,3.0,272108.0,2771.0
271.0,281.0,41.0,41.0,0.0,1.1657541999999999,-10.0,6.0,26991.0,185.0
39.0,25.0,4.0,4.0,0.0,0.30202740000000006,14.0,2.0,22917.0,2867.0
176.0,57.0,10.0,10.0,0.0,0.62251885,119.0,2.0,10559.0,201.0
619.0,262.0,16.0,16.0,26.0,2.00312822,357.0,9.0,4872.0,70.0
70.0,47.0,3.0,3.0,0.0,0.10947245,23.0,2.0,13051.0,102.0
20.0,20.0,3.0,3.0,0.0,0.11397260000000001,0.0,0.0,413.0,0.0
25.0,25.0,4.0,4.0,0.0,0.16591781,0.0,2.0,4209.0,0.0
107.0,95.0,8.0,8.0,0.0,0.45009372,12.0,3.0,21864.0,1909.0
